date,state,district,pincode,age_0_5,age_5_17,age_18_greater
30-10-2025,Maharashtra,Mumbai Suburban,400052,1,0,0
30-10-2025,Maharashtra,Mumbai Suburban,400067,9,5,0
30-10-2025,Maharashtra,Mumbai Suburban,400071,8,0,0
30-10-2025,Maharashtra,Mumbai Suburban,400083,4,4,0
30-10-2025,Maharashtra,Mumbai Suburban,400084,1,0,0
30-10-2025,Maharashtra,Mumbai Suburban,400086,7,1,0
30-10-2025,Maharashtra,Mumbai Suburban,400089,2,1,0
30-10-2025,Maharashtra,Mumbai Suburban,400097,15,5,0
29-10-2025,Maharashtra,Mumbai Suburban,400059,0,1,0
29-10-2025,Maharashtra,Mumbai Suburban,400065,1,0,0
29-10-2025,Maharashtra,Mumbai Suburban,400078,5,0,0
29-10-2025,Maharashtra,Mumbai Suburban,400088,2,0,0
29-10-2025,Maharashtra,Mumbai Suburban,400091,2,0,0
29-10-2025,Maharashtra,Mumbai Suburban,400093,0,1,0
02-11-2025,Maharashtra,Mumbai Suburban,400049,2,1,0
02-11-2025,Maharashtra,Mumbai Suburban,400065,3,2,0
02-11-2025,Maharashtra,Mumbai Suburban,400075,4,1,0
02-11-2025,Maharashtra,Mumbai Suburban,400087,3,0,0
02-11-2025,Maharashtra,Mumbai Suburban,400094,2,1,0
02-11-2025,Maharashtra,Mumbai Suburban,400104,6,4,0
01-11-2025,Maharashtra,Mumbai Suburban,400055,0,1,0
01-11-2025,Maharashtra,Mumbai Suburban,400070,1,1,0
01-11-2025,Maharashtra,Mumbai Suburban,400093,0,1,0
13-11-2025,Maharashtra,Mumbai Suburban,400058,2,0,0
13-11-2025,Maharashtra,Mumbai Suburban,400064,1,0,0
13-11-2025,Maharashtra,Mumbai Suburban,400088,4,2,0
13-11-2025,Maharashtra,Mumbai Suburban,400092,2,1,0
13-11-2025,Maharashtra,Mumbai Suburban,400095,3,0,0
12-11-2025,Maharashtra,Mumbai Suburban,400043,5,3,0
12-11-2025,Maharashtra,Mumbai Suburban,400053,1,0,0
12-11-2025,Maharashtra,Mumbai Suburban,400055,4,0,1
12-11-2025,Maharashtra,Mumbai Suburban,400059,2,0,0
12-11-2025,Maharashtra,Mumbai Suburban,400064,1,0,0
12-11-2025,Maharashtra,Mumbai Suburban,400068,0,3,1
12-11-2025,Maharashtra,Mumbai Suburban,400074,3,1,0
12-11-2025,Maharashtra,Mumbai Suburban,400075,1,0,0
12-11-2025,Maharashtra,Mumbai Suburban,400077,2,0,0
12-11-2025,Maharashtra,Mumbai Suburban,400084,1,1,0
12-11-2025,Maharashtra,Mumbai Suburban,400088,3,1,0
12-11-2025,Maharashtra,Mumbai Suburban,400093,1,1,0
12-11-2025,Maharashtra,Mumbai Suburban,400099,0,0,1
11-11-2025,Maharashtra,Mumbai Suburban,400055,2,0,0
11-11-2025,Maharashtra,Mumbai Suburban,400069,2,0,0
11-11-2025,Maharashtra,Mumbai Suburban,400088,2,1,0
11-11-2025,Maharashtra,Mumbai Suburban,400092,3,2,0
11-11-2025,Maharashtra,Mumbai Suburban,400095,5,3,0
11-11-2025,Maharashtra,Mumbai Suburban,400097,2,1,0
11-11-2025,Maharashtra,Mumbai Suburban,400101,2,2,0
16-11-2025,Maharashtra,Mumbai Suburban,400043,12,4,0
16-11-2025,Maharashtra,Mumbai Suburban,400051,4,0,0
16-11-2025,Maharashtra,Mumbai Suburban,400070,7,1,0
16-11-2025,Maharashtra,Mumbai Suburban,400075,4,0,0
16-11-2025,Maharashtra,Mumbai Suburban,400084,1,1,0
16-11-2025,Maharashtra,Mumbai Suburban,400104,3,1,0
17-11-2025,Maharashtra,Mumbai Suburban,400053,1,0,0
17-11-2025,Maharashtra,Mumbai Suburban,400057,2,0,0
17-11-2025,Maharashtra,Mumbai Suburban,400064,2,1,1
17-11-2025,Maharashtra,Mumbai Suburban,400068,1,0,0
17-11-2025,Maharashtra,Mumbai Suburban,400069,2,0,0
17-11-2025,Maharashtra,Mumbai Suburban,400072,2,0,0
17-11-2025,Maharashtra,Mumbai Suburban,400075,2,1,0
17-11-2025,Maharashtra,Mumbai Suburban,400078,2,0,1
17-11-2025,Maharashtra,Mumbai Suburban,400099,2,0,0
25-11-2025,Maharashtra,Mumbai Suburban,400024,1,1,0
25-11-2025,Maharashtra,Mumbai Suburban,400042,1,0,0
25-11-2025,Maharashtra,Mumbai Suburban,400043,7,5,0
25-11-2025,Maharashtra,Mumbai Suburban,400052,2,0,0
25-11-2025,Maharashtra,Mumbai Suburban,400053,4,0,2
25-11-2025,Maharashtra,Mumbai Suburban,400055,10,1,0
25-11-2025,Maharashtra,Mumbai Suburban,400058,6,0,1
25-11-2025,Maharashtra,Mumbai Suburban,400061,2,0,0
25-11-2025,Maharashtra,Mumbai Suburban,400065,1,0,0
25-11-2025,Maharashtra,Mumbai Suburban,400069,2,0,0
25-11-2025,Maharashtra,Mumbai Suburban,400077,4,0,0
25-11-2025,Maharashtra,Mumbai Suburban,400080,3,1,0
25-11-2025,Maharashtra,Mumbai Suburban,400083,4,0,0
25-11-2025,Maharashtra,Mumbai Suburban,400086,4,0,0
25-11-2025,Maharashtra,Mumbai Suburban,400089,5,0,0
25-11-2025,Maharashtra,Mumbai Suburban,400092,5,0,0
25-11-2025,Maharashtra,Mumbai Suburban,400097,9,2,0
25-11-2025,Maharashtra,Mumbai Suburban,400104,3,1,0
15-12-2025,Maharashtra,Mumbai Suburban,400050,1,0,5
15-12-2025,Maharashtra,Mumbai Suburban,400058,8,2,0
15-12-2025,Maharashtra,Mumbai Suburban,400068,17,3,0
15-12-2025,Maharashtra,Mumbai Suburban,400071,9,2,0
15-12-2025,Maharashtra,Mumbai Suburban,400078,12,1,0
15-12-2025,Maharashtra,Mumbai Suburban,400079,4,0,0
15-12-2025,Maharashtra,Mumbai Suburban,400082,1,0,0
15-12-2025,Maharashtra,Mumbai Suburban,400083,7,0,0
15-12-2025,Maharashtra,Mumbai Suburban,400088,7,0,0
15-12-2025,Maharashtra,Mumbai Suburban,400093,5,0,0
15-12-2025,Maharashtra,Mumbai Suburban,400094,1,0,0
15-12-2025,Maharashtra,Mumbai Suburban,400104,13,0,0
05-11-2025,Maharashtra,Mumbai Suburban,400024,2,0,0
05-11-2025,Maharashtra,Mumbai Suburban,400055,6,0,0
05-11-2025,Maharashtra,Mumbai Suburban,400056,1,0,0
05-11-2025,Maharashtra,Mumbai Suburban,400068,3,0,0
05-11-2025,Maharashtra,Mumbai Suburban,400078,3,1,0
05-11-2025,Maharashtra,Mumbai Suburban,400081,1,0,0
05-11-2025,Maharashtra,Mumbai Suburban,400086,4,0,0
05-11-2025,Maharashtra,Mumbai Suburban,400089,3,0,0
05-11-2025,Maharashtra,Mumbai Suburban,400092,5,1,0
05-11-2025,Maharashtra,Mumbai Suburban,400093,3,0,0
05-11-2025,Maharashtra,Mumbai Suburban,400098,0,1,0
05-11-2025,Maharashtra,Mumbai Suburban,400101,1,1,0
06-11-2025,Maharashtra,Mumbai Suburban,400042,1,0,0
06-11-2025,Maharashtra,Mumbai Suburban,400065,0,1,0
06-11-2025,Maharashtra,Mumbai Suburban,400074,4,0,0
06-11-2025,Maharashtra,Mumbai Suburban,400084,1,0,0
06-11-2025,Maharashtra,Mumbai Suburban,400099,1,0,0
03-11-2025,Maharashtra,Mumbai Suburban,400051,0,2,0
03-11-2025,Maharashtra,Mumbai Suburban,400056,1,0,0
03-11-2025,Maharashtra,Mumbai Suburban,400061,1,0,0
03-11-2025,Maharashtra,Mumbai Suburban,400072,0,1,0
03-11-2025,Maharashtra,Mumbai Suburban,400078,1,0,0
03-11-2025,Maharashtra,Mumbai Suburban,400083,0,1,0
03-11-2025,Maharashtra,Mumbai Suburban,400089,1,1,0
03-11-2025,Maharashtra,Mumbai Suburban,400091,0,1,0
03-11-2025,Maharashtra,Mumbai Suburban,400101,0,1,0
03-11-2025,Maharashtra,Mumbai Suburban,400103,1,1,0
08-11-2025,Maharashtra,Mumbai Suburban,400053,2,0,0
08-11-2025,Maharashtra,Mumbai Suburban,400054,1,0,0
08-11-2025,Maharashtra,Mumbai Suburban,400058,3,0,0
08-11-2025,Maharashtra,Mumbai Suburban,400063,2,1,0
08-11-2025,Maharashtra,Mumbai Suburban,400067,5,1,0
08-11-2025,Maharashtra,Mumbai Suburban,400076,1,1,0
08-11-2025,Maharashtra,Mumbai Suburban,400083,2,1,0
08-11-2025,Maharashtra,Mumbai Suburban,400087,1,0,0
08-11-2025,Maharashtra,Mumbai Suburban,400101,1,2,0
08-11-2025,Maharashtra,Mumbai Suburban,400103,1,0,0
07-11-2025,Maharashtra,Mumbai Suburban,400029,0,1,0
07-11-2025,Maharashtra,Mumbai Suburban,400053,1,0,0
07-11-2025,Maharashtra,Mumbai Suburban,400055,3,0,0
07-11-2025,Maharashtra,Mumbai Suburban,400061,0,2,0
07-11-2025,Maharashtra,Mumbai Suburban,400065,1,0,0
07-11-2025,Maharashtra,Mumbai Suburban,400067,5,1,0
07-11-2025,Maharashtra,Mumbai Suburban,400076,0,1,0
07-11-2025,Maharashtra,Mumbai Suburban,400078,0,1,0
07-11-2025,Maharashtra,Mumbai Suburban,400082,3,0,0
07-11-2025,Maharashtra,Mumbai Suburban,400084,3,0,0
09-11-2025,Maharashtra,Mumbai Suburban,400043,8,2,0
09-11-2025,Maharashtra,Mumbai Suburban,400052,1,0,0
09-11-2025,Maharashtra,Mumbai Suburban,400058,4,1,0
09-11-2025,Maharashtra,Mumbai Suburban,400059,3,2,0
09-11-2025,Maharashtra,Mumbai Suburban,400063,2,2,0
09-11-2025,Maharashtra,Mumbai Suburban,400066,3,1,0
09-11-2025,Maharashtra,Mumbai Suburban,400068,5,0,0
09-11-2025,Maharashtra,Mumbai Suburban,400072,6,0,0
09-11-2025,Maharashtra,Mumbai Suburban,400092,3,0,0
09-11-2025,Maharashtra,Mumbai Suburban,400099,0,1,0
10-11-2025,Maharashtra,Mumbai Suburban,400052,1,0,0
10-11-2025,Maharashtra,Mumbai Suburban,400075,3,0,0
10-11-2025,Maharashtra,Mumbai Suburban,400084,3,0,0
10-11-2025,Maharashtra,Mumbai Suburban,400086,1,1,2
10-11-2025,Maharashtra,Mumbai Suburban,400097,5,1,0
10-11-2025,Maharashtra,Mumbai Suburban,400102,10,3,0
10-11-2025,Maharashtra,Mumbai Suburban,400104,5,2,0
14-11-2025,Maharashtra,Mumbai Suburban,400024,1,0,0
14-11-2025,Maharashtra,Mumbai Suburban,400043,14,3,0
14-11-2025,Maharashtra,Mumbai Suburban,400053,1,0,0
14-11-2025,Maharashtra,Mumbai Suburban,400065,1,1,0
14-11-2025,Maharashtra,Mumbai Suburban,400070,5,0,0
14-11-2025,Maharashtra,Mumbai Suburban,400074,2,0,0
14-11-2025,Maharashtra,Mumbai Suburban,400088,1,0,0
14-11-2025,Maharashtra,Mumbai Suburban,400101,2,2,1
14-11-2025,Maharashtra,Mumbai Suburban,400103,1,0,0
15-11-2025,Maharashtra,Mumbai Suburban,400024,2,0,0
15-11-2025,Maharashtra,Mumbai Suburban,400042,3,1,0
15-11-2025,Maharashtra,Mumbai Suburban,400049,3,0,0
15-11-2025,Maharashtra,Mumbai Suburban,400050,5,2,1
15-11-2025,Maharashtra,Mumbai Suburban,400054,1,2,1
15-11-2025,Maharashtra,Mumbai Suburban,400058,4,0,0
15-11-2025,Maharashtra,Mumbai Suburban,400061,1,0,0
15-11-2025,Maharashtra,Mumbai Suburban,400065,6,0,0
15-11-2025,Maharashtra,Mumbai Suburban,400068,13,1,0
15-11-2025,Maharashtra,Mumbai Suburban,400071,11,2,0
15-11-2025,Maharashtra,Mumbai Suburban,400075,5,0,0
15-11-2025,Maharashtra,Mumbai Suburban,400076,1,2,0
15-11-2025,Maharashtra,Mumbai Suburban,400077,2,0,0
15-11-2025,Maharashtra,Mumbai Suburban,400080,4,0,1
15-11-2025,Maharashtra,Mumbai Suburban,400084,5,0,0
15-11-2025,Maharashtra,Mumbai Suburban,400097,11,1,0
18-11-2025,Maharashtra,Mumbai Suburban,400029,1,0,0
18-11-2025,Maharashtra,Mumbai Suburban,400043,17,3,0
18-11-2025,Maharashtra,Mumbai Suburban,400054,1,0,0
18-11-2025,Maharashtra,Mumbai Suburban,400055,2,0,0
18-11-2025,Maharashtra,Mumbai Suburban,400056,1,0,0
18-11-2025,Maharashtra,Mumbai Suburban,400058,11,2,0
18-11-2025,Maharashtra,Mumbai Suburban,400059,4,1,0
18-11-2025,Maharashtra,Mumbai Suburban,400060,4,4,0
18-11-2025,Maharashtra,Mumbai Suburban,400064,2,0,0
18-11-2025,Maharashtra,Mumbai Suburban,400065,6,0,0
18-11-2025,Maharashtra,Mumbai Suburban,400072,15,6,0
18-11-2025,Maharashtra,Mumbai Suburban,400075,3,0,0
18-11-2025,Maharashtra,Mumbai Suburban,400086,6,0,0
18-11-2025,Maharashtra,Mumbai Suburban,400094,1,0,0
18-11-2025,Maharashtra,Mumbai Suburban,400097,13,1,1
18-11-2025,Maharashtra,Mumbai Suburban,400099,1,0,0
19-11-2025,Maharashtra,Mumbai Suburban,400049,1,0,0
19-11-2025,Maharashtra,Mumbai Suburban,400050,2,2,1
19-11-2025,Maharashtra,Mumbai Suburban,400058,4,2,2
19-11-2025,Maharashtra,Mumbai Suburban,400059,2,0,0
19-11-2025,Maharashtra,Mumbai Suburban,400063,5,0,0
19-11-2025,Maharashtra,Mumbai Suburban,400067,5,3,0
19-11-2025,Maharashtra,Mumbai Suburban,400068,6,1,12
19-11-2025,Maharashtra,Mumbai Suburban,400075,1,1,0
19-11-2025,Maharashtra,Mumbai Suburban,400079,2,0,0
19-11-2025,Maharashtra,Mumbai Suburban,400080,3,0,0
19-11-2025,Maharashtra,Mumbai Suburban,400081,2,0,0
19-11-2025,Maharashtra,Mumbai Suburban,400082,0,1,0
19-11-2025,Maharashtra,Mumbai Suburban,400091,1,0,0
19-11-2025,Maharashtra,Mumbai Suburban,400099,2,0,2
19-11-2025,Maharashtra,Mumbai Suburban,400103,5,0,4
21-12-2025,Maharashtra,Mumbai Suburban,400043,7,0,0
21-12-2025,Maharashtra,Mumbai Suburban,400050,2,0,0
21-12-2025,Maharashtra,Mumbai Suburban,400066,2,1,0
21-12-2025,Maharashtra,Mumbai Suburban,400072,4,0,0
21-12-2025,Maharashtra,Mumbai Suburban,400086,1,0,0
21-12-2025,Maharashtra,Mumbai Suburban,400097,5,0,0
21-12-2025,Maharashtra,Mumbai Suburban,400102,3,0,0
21-12-2025,Maharashtra,Mumbai Suburban,400104,3,0,0
22-12-2025,Maharashtra,Mumbai Suburban,400071,3,0,0
22-12-2025,Maharashtra,Mumbai Suburban,400079,5,0,0
22-12-2025,Maharashtra,Mumbai Suburban,400098,1,0,0
22-12-2025,Maharashtra,Mumbai Suburban,400103,1,0,0
22-12-2025,Maharashtra,Mumbai Suburban,400104,4,0,0
24-12-2025,Maharashtra,Mumbai Suburban,400049,0,0,1
24-12-2025,Maharashtra,Mumbai Suburban,400051,2,0,1
24-12-2025,Maharashtra,Mumbai Suburban,400052,0,0,1
24-12-2025,Maharashtra,Mumbai Suburban,400063,2,2,2
24-12-2025,Maharashtra,Mumbai Suburban,400074,2,0,0
24-12-2025,Maharashtra,Mumbai Suburban,400078,1,0,0
24-12-2025,Maharashtra,Mumbai Suburban,400081,2,0,0
24-12-2025,Maharashtra,Mumbai Suburban,400091,0,0,1
24-12-2025,Maharashtra,Mumbai Suburban,400095,4,1,0
24-12-2025,Maharashtra,Mumbai Suburban,400098,1,0,0
24-12-2025,Maharashtra,Mumbai Suburban,400104,4,0,1
25-12-2025,Maharashtra,Mumbai Suburban,400069,1,0,0
25-12-2025,Maharashtra,Mumbai Suburban,400072,3,2,0
25-12-2025,Maharashtra,Mumbai Suburban,400083,3,0,0
23-12-2025,Maharashtra,Mumbai Suburban,400050,7,0,0
23-12-2025,Maharashtra,Mumbai Suburban,400059,1,0,0
23-12-2025,Maharashtra,Mumbai Suburban,400066,1,0,0
23-12-2025,Maharashtra,Mumbai Suburban,400075,1,0,0
23-12-2025,Maharashtra,Mumbai Suburban,400097,3,0,0
23-12-2025,Maharashtra,Mumbai Suburban,400098,1,0,0
26-12-2025,Maharashtra,Mumbai Suburban,400057,1,0,0
26-12-2025,Maharashtra,Mumbai Suburban,400060,6,0,0
26-12-2025,Maharashtra,Mumbai Suburban,400068,7,0,0
26-12-2025,Maharashtra,Mumbai Suburban,400069,1,0,0
26-12-2025,Maharashtra,Mumbai Suburban,400070,2,0,0
26-12-2025,Maharashtra,Mumbai Suburban,400075,4,0,0
26-12-2025,Maharashtra,Mumbai Suburban,400077,3,0,0
26-12-2025,Maharashtra,Mumbai Suburban,400081,1,0,0
26-12-2025,Maharashtra,Mumbai Suburban,400099,1,0,0
26-12-2025,Maharashtra,Mumbai Suburban,400101,6,1,0
27-12-2025,Maharashtra,Mumbai Suburban,400065,2,1,0
27-12-2025,Maharashtra,Mumbai Suburban,400080,0,1,0
27-12-2025,Maharashtra,Mumbai Suburban,400081,1,0,0
29-12-2025,Maharashtra,Mumbai Suburban,400059,1,0,0
29-12-2025,Maharashtra,Mumbai Suburban,400060,4,1,0
29-12-2025,Maharashtra,Mumbai Suburban,400065,0,1,0
29-12-2025,Maharashtra,Mumbai Suburban,400067,8,0,2
29-12-2025,Maharashtra,Mumbai Suburban,400070,5,0,0
29-12-2025,Maharashtra,Mumbai Suburban,400076,1,2,0
29-12-2025,Maharashtra,Mumbai Suburban,400086,10,1,0
29-12-2025,Maharashtra,Mumbai Suburban,400089,1,0,0
29-12-2025,Maharashtra,Mumbai Suburban,400099,2,0,0
29-12-2025,Maharashtra,Mumbai Suburban,400102,3,1,0
29-12-2025,Maharashtra,Mumbai Suburban,400104,7,0,0
28-12-2025,Maharashtra,Mumbai Suburban,400064,4,0,0
28-12-2025,Maharashtra,Mumbai Suburban,400070,0,1,0
28-12-2025,Maharashtra,Mumbai Suburban,400077,2,0,0
28-12-2025,Maharashtra,Mumbai Suburban,400091,0,1,0
28-12-2025,Maharashtra,Mumbai Suburban,400093,1,0,0
28-12-2025,Maharashtra,Mumbai Suburban,400102,3,0,0
28-12-2025,Maharashtra,Mumbai Suburban,400104,3,1,0
01-01-2026,Maharashtra,Mumbai Suburban,400043,20,10,0
01-01-2026,Maharashtra,Mumbai Suburban,400051,9,4,0
01-01-2026,Maharashtra,Mumbai Suburban,400053,3,5,1
01-01-2026,Maharashtra,Mumbai Suburban,400054,3,0,2
01-01-2026,Maharashtra,Mumbai Suburban,400055,5,3,0
01-01-2026,Maharashtra,Mumbai Suburban,400056,2,0,0
01-01-2026,Maharashtra,Mumbai Suburban,400059,6,4,0
01-01-2026,Maharashtra,Mumbai Suburban,400061,2,0,0
01-01-2026,Maharashtra,Mumbai Suburban,400066,4,1,0
01-01-2026,Maharashtra,Mumbai Suburban,400069,3,0,0
01-01-2026,Maharashtra,Mumbai Suburban,400077,2,0,0
01-01-2026,Maharashtra,Mumbai Suburban,400078,13,2,0
01-01-2026,Maharashtra,Mumbai Suburban,400084,3,2,0
01-01-2026,Maharashtra,Mumbai Suburban,400086,5,0,0
01-01-2026,Maharashtra,Mumbai Suburban,400093,8,1,0
01-01-2026,Maharashtra,Mumbai Suburban,400097,10,3,0
01-01-2026,Maharashtra,Mumbai Suburban,400098,0,1,0
01-01-2026,Maharashtra,Mumbai Suburban,400099,4,0,0
31-12-2025,Maharashtra,Mumbai Suburban,400050,3,1,1
31-12-2025,Maharashtra,Mumbai Suburban,400052,1,1,0
31-12-2025,Maharashtra,Mumbai Suburban,400054,1,1,0
31-12-2025,Maharashtra,Mumbai Suburban,400057,1,0,0
31-12-2025,Maharashtra,Mumbai Suburban,400059,1,1,1
31-12-2025,Maharashtra,Mumbai Suburban,400060,2,3,0
31-12-2025,Maharashtra,Mumbai Suburban,400072,4,5,0
31-12-2025,Maharashtra,Mumbai Suburban,400078,8,1,0
31-12-2025,Maharashtra,Mumbai Suburban,400079,1,1,0
31-12-2025,Maharashtra,Mumbai Suburban,400093,2,2,0
31-12-2025,Maharashtra,Mumbai Suburban,400094,0,1,0
31-12-2025,Maharashtra,Mumbai Suburban,400098,0,1,0
31-12-2025,Maharashtra,Mumbai Suburban,400101,7,8,1
03-01-2026,Maharashtra,Mumbai Suburban,400067,0,1,0
03-01-2026,Maharashtra,Mumbai Suburban,400078,1,0,0
03-01-2026,Maharashtra,Mumbai Suburban,400102,0,1,0
02-01-2026,Maharashtra,Mumbai Suburban,400043,17,5,0
02-01-2026,Maharashtra,Mumbai Suburban,400052,2,1,0
02-01-2026,Maharashtra,Mumbai Suburban,400094,2,0,0
02-01-2026,Maharashtra,Mumbai Suburban,400097,4,3,0
02-01-2026,Maharashtra,Mumbai Suburban,400101,7,3,0
09-06-2025,Maharashtra,Mumbai Suburban,400043,6,7,0
09-06-2025,Maharashtra,Mumbai Suburban,400055,3,2,0
09-06-2025,Maharashtra,Mumbai Suburban,400065,1,1,0
09-06-2025,Maharashtra,Mumbai Suburban,400069,1,0,0
09-06-2025,Maharashtra,Mumbai Suburban,400083,1,0,0
09-06-2025,Maharashtra,Mumbai Suburban,400088,0,1,0
09-06-2025,Maharashtra,Mumbai Suburban,400099,0,1,1
09-06-2025,Maharashtra,Mumbai Suburban,400101,3,5,0
10-06-2025,Maharashtra,Mumbai Suburban,400054,1,1,1
10-06-2025,Maharashtra,Mumbai Suburban,400056,2,1,0
10-06-2025,Maharashtra,Mumbai Suburban,400058,3,2,0
10-06-2025,Maharashtra,Mumbai Suburban,400065,2,1,0
10-06-2025,Maharashtra,Mumbai Suburban,400083,1,0,0
10-06-2025,Maharashtra,Mumbai Suburban,400089,0,1,0
10-06-2025,Maharashtra,Mumbai Suburban,400092,1,0,0
10-06-2025,Maharashtra,Mumbai Suburban,400099,0,1,0
11-06-2025,Maharashtra,Mumbai Suburban,400029,2,0,0
11-06-2025,Maharashtra,Mumbai Suburban,400052,1,0,0
11-06-2025,Maharashtra,Mumbai Suburban,400053,1,0,0
11-06-2025,Maharashtra,Mumbai Suburban,400054,0,3,0
11-06-2025,Maharashtra,Mumbai Suburban,400055,1,0,0
11-06-2025,Maharashtra,Mumbai Suburban,400059,4,1,0
11-06-2025,Maharashtra,Mumbai Suburban,400067,2,3,0
11-06-2025,Maharashtra,Mumbai Suburban,400069,1,0,0
11-06-2025,Maharashtra,Mumbai Suburban,400077,0,0,1
11-06-2025,Maharashtra,Mumbai Suburban,400080,3,0,0
11-06-2025,Maharashtra,Mumbai Suburban,400084,1,3,0
11-06-2025,Maharashtra,Mumbai Suburban,400092,0,1,0
12-06-2025,Maharashtra,Mumbai Suburban,400070,2,5,0
12-06-2025,Maharashtra,Mumbai Suburban,400071,0,1,1
12-06-2025,Maharashtra,Mumbai Suburban,400095,2,3,0
13-06-2025,Maharashtra,Mumbai Suburban,400024,0,1,0
13-06-2025,Maharashtra,Mumbai Suburban,400060,1,1,0
13-06-2025,Maharashtra,Mumbai Suburban,400063,0,1,0
13-06-2025,Maharashtra,Mumbai Suburban,400067,2,4,0
13-06-2025,Maharashtra,Mumbai Suburban,400068,6,0,0
13-06-2025,Maharashtra,Mumbai Suburban,400070,1,4,0
13-06-2025,Maharashtra,Mumbai Suburban,400080,0,1,0
13-06-2025,Maharashtra,Mumbai Suburban,400089,2,0,1
13-06-2025,Maharashtra,Mumbai Suburban,400091,1,0,0
13-06-2025,Maharashtra,Mumbai Suburban,400095,2,4,0
13-06-2025,Maharashtra,Mumbai Suburban,400101,2,4,0
13-06-2025,Maharashtra,Mumbai Suburban,400102,1,0,0
15-06-2025,Maharashtra,Mumbai Suburban,400076,1,0,0
15-06-2025,Maharashtra,Mumbai Suburban,400079,1,0,0
15-06-2025,Maharashtra,Mumbai Suburban,400099,0,1,0
15-06-2025,Maharashtra,Mumbai Suburban,400101,3,2,0
16-06-2025,Maharashtra,Mumbai Suburban,400066,0,3,0
16-06-2025,Maharashtra,Mumbai Suburban,400082,1,1,0
16-06-2025,Maharashtra,Mumbai Suburban,400092,0,1,0
16-06-2025,Maharashtra,Mumbai Suburban,400093,0,1,0
17-06-2025,Maharashtra,Mumbai Suburban,400029,1,0,0
17-06-2025,Maharashtra,Mumbai Suburban,400042,2,0,0
17-06-2025,Maharashtra,Mumbai Suburban,400050,1,0,0
17-06-2025,Maharashtra,Mumbai Suburban,400052,2,3,0
17-06-2025,Maharashtra,Mumbai Suburban,400058,1,2,1
17-06-2025,Maharashtra,Mumbai Suburban,400064,2,2,0
17-06-2025,Maharashtra,Mumbai Suburban,400067,6,4,1
17-06-2025,Maharashtra,Mumbai Suburban,400071,3,2,0
17-06-2025,Maharashtra,Mumbai Suburban,400078,3,3,0
17-06-2025,Maharashtra,Mumbai Suburban,400086,2,0,0
17-06-2025,Maharashtra,Mumbai Suburban,400092,2,3,2
17-06-2025,Maharashtra,Mumbai Suburban,400094,1,0,0
14-06-2025,Maharashtra,Mumbai Suburban,400061,1,1,0
14-06-2025,Maharashtra,Mumbai Suburban,400071,2,0,0
14-06-2025,Maharashtra,Mumbai Suburban,400095,2,2,0
14-06-2025,Maharashtra,Mumbai Suburban,400101,3,1,1
14-06-2025,Maharashtra,Mumbai Suburban,400103,0,2,1
19-06-2025,Maharashtra,Mumbai Suburban,400029,0,1,0
19-06-2025,Maharashtra,Mumbai Suburban,400065,1,0,0
19-06-2025,Maharashtra,Mumbai Suburban,400071,2,1,0
19-06-2025,Maharashtra,Mumbai Suburban,400075,1,0,0
19-06-2025,Maharashtra,Mumbai Suburban,400078,4,4,0
19-06-2025,Maharashtra,Mumbai Suburban,400079,1,1,0
19-06-2025,Maharashtra,Mumbai Suburban,400081,2,0,0
19-06-2025,Maharashtra,Mumbai Suburban,400091,0,1,0
19-06-2025,Maharashtra,Mumbai Suburban,400097,6,3,0
19-06-2025,Maharashtra,Mumbai Suburban,400104,2,2,0
18-06-2025,Maharashtra,Mumbai Suburban,400052,1,0,0
18-06-2025,Maharashtra,Mumbai Suburban,400053,1,0,0
18-06-2025,Maharashtra,Mumbai Suburban,400054,0,1,0
18-06-2025,Maharashtra,Mumbai Suburban,400058,1,1,0
18-06-2025,Maharashtra,Mumbai Suburban,400067,3,2,0
18-06-2025,Maharashtra,Mumbai Suburban,400068,2,0,0
18-06-2025,Maharashtra,Mumbai Suburban,400069,0,1,0
18-06-2025,Maharashtra,Mumbai Suburban,400072,0,11,1
01-05-2025,Maharashtra,Mumbai Suburban,400064,43,12,14
01-05-2025,Maharashtra,Mumbai Suburban,400043,183,117,24
01-07-2025,Maharashtra,Mumbai Suburban,400050,88,49,24
01-07-2025,Maharashtra,Mumbai Suburban,400078,296,173,14
01-07-2025,Maharashtra,Mumbai Suburban,400070,331,260,14
01-09-2025,Maharashtra,Mumbai Suburban,400055,3,0,0
01-09-2025,Maharashtra,Mumbai Suburban,400079,1,0,0
01-09-2025,Maharashtra,Mumbai Suburban,400083,1,1,0
01-09-2025,Maharashtra,Mumbai Suburban,400089,0,2,0
01-09-2025,Maharashtra,Mumbai Suburban,400101,0,1,0
03-09-2025,Maharashtra,Mumbai Suburban,400043,13,9,0
03-09-2025,Maharashtra,Mumbai Suburban,400051,5,1,0
03-09-2025,Maharashtra,Mumbai Suburban,400058,7,0,0
03-09-2025,Maharashtra,Mumbai Suburban,400066,2,0,0
03-09-2025,Maharashtra,Mumbai Suburban,400067,5,3,0
03-09-2025,Maharashtra,Mumbai Suburban,400092,1,0,0
03-09-2025,Maharashtra,Mumbai Suburban,400093,2,0,0
02-09-2025,Maharashtra,Mumbai Suburban,400058,5,0,0
02-09-2025,Maharashtra,Mumbai Suburban,400074,1,0,0
02-09-2025,Maharashtra,Mumbai Suburban,400080,1,0,0
04-09-2025,Maharashtra,Mumbai Suburban,400029,1,0,0
